-512	3.2263727663900646e-77
-508	0.
-504	8.259514281958565e-75
-500	1.651902856391713e-74
-496	1.0943856423595099e-72
-492	4.327985483746288e-72
-488	1.0426810829544492e-70
-484	5.867724136189004e-70
-480	8.229468233879371e-69
-476	5.559482366992023e-68
-472	5.737288152150315e-67
-468	4.1791469715068245e-66
-464	3.6202177703814806e-65
-460	2.6707860179055905e-64
-456	2.0867207147045105e-63
-452	1.5120961762191024e-62
-448	1.1060579000071993e-61
-444	7.78130596132903e-61
-440	5.431003919292933e-60
-436	3.701071912189681e-59
-432	2.489853691458642e-58
-428	1.6461067277984612e-57
-424	1.0737999797799806e-56
-420	6.905850133793068e-56
-416	4.386047826286731e-55
-412	2.7517176915007957e-54
-408	1.7069113718672472e-53
-404	1.0474060042724464e-52
-400	6.3621264978416105e-52
-396	3.8273910664011336e-51
-392	2.281682974279982e-50
-388	1.3485845030285551e-49
-384	7.906538742805581e-49
-380	4.600294434002175e-48
-376	2.6575179509507867e-47
-372	1.5249362813416267e-46
-368	8.695584082938834e-46
-364	4.9294112121192106e-45
-360	2.779115676192813e-44
-356	1.5587778196446374e-43
-352	8.7007936337262e-43
-348	4.834338720266587e-42
-344	2.674212681571735e-41
-340	1.4729186231862979e-40
-336	8.077769810548827e-40
-332	4.410629883007652e-39
-328	2.397357145833817e-38
-324	1.296808064339114e-37
-320	6.978813940739275e-37
-316	3.7348331728342927e-36
-312	1.986731493964354e-35
-308	1.0499296005951264e-34
-304	5.509280275834311e-34
-300	2.8687693513353156e-33
-296	1.4815344671821887e-32
-292	7.583920194908338e-32
-288	3.845889303627554e-31
-284	1.9310040707005782e-30
-280	9.594541399272576e-30
-276	4.715209143878702e-29
-272	2.2908924298962864e-28
-268	1.0998584700010901e-27
-264	5.215647903154764e-27
-260	2.4419623486633098e-26
-256	1.128383705661205e-25
-252	5.143950517042406e-25
-248	2.3125971857342e-24
-244	1.024973658478439e-23
-240	4.4769830652782104e-23
-236	1.926514189484093e-22
-232	8.164501264896973e-22
-228	3.406563677863772e-21
-224	1.3989202170185515e-20
-220	5.652233932896203e-20
-216	2.246258783335581e-19
-212	8.777561735212848e-19
-208	3.3715093205322587e-18
-204	1.2725441763528072e-17
-200	4.7182466042219975e-17
-196	1.7179413944939372e-16
-192	6.140673613698005e-16
-188	2.154085561486161e-15
-184	7.413233708056009e-15
-180	2.5021192242104388e-14
-176	8.279818998932126e-14
-172	2.685359348346042e-13
-168	8.533125404875282e-13
-164	2.6557836504296827e-12
-160	8.093010609898117e-12
-156	2.41386925165276e-11
-152	7.044600569158936e-11
-148	2.0108990568337484e-10
-144	5.612641013123907e-10
-140	1.5312244074909666e-9
-136	4.081842460128987e-9
-132	1.0628465087617035e-8
-128	2.7022956231200865e-8
-124	6.706475782411055e-8
-120	1.6240766575684528e-7
-116	3.8363766837329607e-7
-112	8.836718373301593e-7
-108	1.9841254718149545e-6
-104	4.34120099463843e-6
-100	9.252707186204423e-6
-96	0.00001920449491500624
-92	0.000038803491608132045
-88	0.00007630153116832306
-84	0.00014596649785407115
-80	0.00027157897197633164
-76	0.0004912816288838417
-72	0.0008638293809584016
-68	0.0014759228826803923
-64	0.002449721411329679
-60	0.00394884803054994
-56	0.0061803463606291175
-52	0.009389378765500549
-48	0.013843340366268919
-44	0.019802909666177322
-40	0.027479660162510272
-36	0.03698320686097927
-32	0.04826496923202858
-28	0.061069485841388674
-24	0.07490644169027949
-20	0.08905582604439395
-16	0.10261415950513854
-12	0.1145818158592607
-8	0.12398169016182262
-4	0.1299904086061255
0	0.13205778360657472
