-648	1.1012503900253275e-97
-644	0.
-640	3.5680512636820613e-95
-636	7.136102527364123e-95
-632	5.9408053540306315e-93
-628	2.3549138340301605e-92
-624	7.007414811787323e-91
-620	3.993006169186595e-90
-616	6.732794096863532e-89
-612	4.687628204578028e-88
-608	5.6435886105135985e-87
-604	4.321113316518955e-86
-600	4.2544749901231004e-85
-596	3.3524306343618245e-84
-592	2.9214066515465316e-83
-588	2.2837612108353525e-82
-584	1.8406979441355674e-81
-580	1.40360157835254e-80
-576	1.0714677002637896e-79
-572	7.924041576094078e-79
-568	5.80321663178326e-78
-564	4.160803581717378e-77
-560	2.945046742444151e-76
-556	2.0507549816377543e-75
-552	1.4095009754216327e-74
-548	9.555411368151113e-74
-544	6.39885584041856e-73
-540	4.2335470630188295e-72
-536	2.76956665964112e-71
-532	1.7922699200643957e-70
-528	1.1479665015258361e-69
-524	7.280813519856678e-69
-520	4.574652849954805e-68
-516	2.848677398880618e-67
-512	1.7587793946071713e-66
-508	1.0770272579045668e-65
-504	6.544063983096432e-65
-500	3.9466146716975135e-64
-496	2.3632174780787132e-63
-492	1.4054799257769177e-62
-488	8.30469258618799e-62
-484	4.8767730563915265e-61
-480	2.8469530180875124e-60
-476	1.6526931713725276e-59
-472	9.54311980827975e-59
-468	5.4826810768818794e-58
-464	3.1348286371963847e-57
-460	1.78427179657982e-56
-456	1.0111970134156234e-55
-452	5.707298302009075e-55
-448	3.208685703985325e-54
-444	1.7971924953652495e-53
-440	1.0029675876352708e-52
-436	5.577521168139646e-52
-432	3.09083667439433e-51
-428	1.7068284648967924e-50
-424	9.39205050583551e-50
-420	5.1492562390961866e-49
-416	2.812409416200252e-48
-412	1.5299586128939643e-47
-408	8.287957332752607e-47
-404	4.469574706352782e-46
-400	2.3988717693717715e-45
-396	1.2809465460915824e-44
-392	6.802859953324432e-44
-388	3.592005494305216e-43
-384	1.8850076792581925e-42
-380	9.827998539640243e-42
-376	5.089079271979916e-41
-372	2.6162815169403835e-40
-368	1.3349146437687497e-39
-364	6.757769795022067e-39
-360	3.393096586095814e-38
-356	1.6892707160174878e-37
-352	8.336524316360635e-37
-348	4.0769109188113564e-36
-344	1.975242829568057e-35
-340	9.478510773679671e-35
-336	4.503826010637849e-34
-332	2.1185581752405207e-33
-328	9.863143308352912e-33
-324	4.543686548278271e-32
-320	2.070732541988438e-31
-316	9.334027906331843e-31
-312	4.160565321647181e-30
-308	1.8335132801738808e-29
-304	7.986855450957177e-29
-300	3.4382720803153945e-28
-296	1.4624825512334423e-27
-292	6.1452724767896194e-27
-288	2.5503862197543674e-26
-284	1.0452007841132449e-25
-280	4.228995146405569e-25
-276	1.6890132653717015e-24
-272	6.657359217541842e-24
-268	2.5891574554147246e-23
-264	9.933830281229653e-23
-260	3.759159951925406e-22
-256	1.402795472527492e-21
-252	5.161081697651157e-21
-248	1.871728819786699e-20
-244	6.689806371202355e-20
-240	2.3559432234531093e-19
-236	8.173509600029875e-19
-232	2.792905603945175e-18
-228	9.3976422277768e-18
-224	3.1132011657331954e-17
-220	1.0151526821470226e-16
-216	3.257627033513951e-16
-212	1.0285530954484187e-15
-208	3.1946011146493924e-15
-204	9.75843137453239e-15
-200	2.931064755973851e-14
-196	8.654881735908178e-14
-192	2.5118588157894763e-13
-188	7.163668618265735e-13
-184	2.0071948811968575e-12
-180	5.524142055535925e-12
-176	1.49303060239933e-11
-172	3.961944628066434e-11
-168	1.0320271504136627e-10
-164	2.6382994789857256e-10
-160	6.617814494871311e-10
-156	1.6284334507119322e-9
-152	3.93004884025024e-9
-148	9.300498127545351e-9
-144	2.157759000255962e-8
-140	4.906780731355888e-8
-136	1.0934434818315087e-7
-132	2.3873249599547157e-7
-128	5.10566620387242e-7
-124	1.0693746341903215e-6
-120	2.1930859080667313e-6
-116	4.402935969522945e-6
-112	8.651745645861625e-6
-108	0.000016636217874903528
-104	0.00003129760005415754
-100	0.00005759576284367699
-96	0.00010366020949837692
-92	0.0001824300184655492
-88	0.000313881402691985
-84	0.0005278909566186812
-80	0.0008676779176414009
-76	0.001393596546623667
-72	0.00218680772375998
-68	0.003352065103802683
-64	0.00501855268073484
-60	0.007337487217732205
-56	0.010475157679580701
-52	0.014600329391279119
-48	0.0198655822342938
-44	0.026383200134614055
-40	0.0341975941403084
-36	0.04325770265905105
-32	0.05339403138618189
-28	0.06430557601488908
-24	0.07556146162140165
-20	0.08662054921101434
-16	0.09686958920330005
-12	0.10567714610472463
-8	0.11245714900635302
-4	0.11673333459022951
0	0.11819475488244355
