-800	1.4661863096645195e-120
-796	0.
-792	5.864745238658077e-118
-788	1.1729490477316155e-117
-784	1.199340401305577e-115
-780	4.762173133790359e-115
-776	1.7186049447363632e-113
-772	9.883855150710458e-113
-768	1.9797856558133927e-111
-764	1.4105939203676604e-110
-760	1.968350864092523e-109
-756	1.568442542632401e-108
-752	1.7489901704641913e-107
-748	1.4562116624631464e-106
-744	1.4114425713577573e-105
-740	1.1785846024999821e-104
-736	1.0434566091426508e-103
-732	8.552601260678571e-103
-728	7.114640004512944e-102
-724	5.671377165272153e-101
-720	4.503683068411538e-100
-716	3.4825559846988615e-99
-712	2.664147939248472e-98
-708	1.999569766714566e-97
-704	1.4818687981649229e-96
-700	1.0815107927459561e-95
-696	7.794080074493916e-95
-692	5.543319213029619e-94
-688	3.895798876382191e-93
-684	2.7058738174361094e-92
-680	1.858745320332578e-91
-676	1.2632333585791856e-90
-672	8.49809997530454e-90
-668	5.661072892055842e-89
-664	3.735891125986999e-88
-660	2.4432303646250196e-87
-656	1.5840343180968582e-86
-652	1.0184459065996226e-85
-648	6.495652042909877e-85
-644	4.111018323122759e-84
-640	2.582515669233256e-83
-636	1.610729522258231e-82
-632	9.977062819343907e-82
-628	6.138933337639546e-81
-624	3.753175209479413e-80
-620	2.280459219465189e-79
-616	1.377405563110264e-78
-612	8.272045512589829e-78
-608	4.9404716309856975e-77
-604	2.93507227090891e-76
-600	1.7348121056805547e-75
-596	1.0203654996835889e-74
-592	5.973286746415097e-74
-588	3.481032167442267e-73
-584	2.0198573987231074e-72
-580	1.1671595730702661e-71
-576	6.717583559238625e-71
-572	3.85161470029528e-70
-568	2.2003393106417305e-69
-564	1.252620449511728e-68
-560	7.107113637387228e-68
-556	4.019442766559529e-67
-552	2.2661317581445515e-66
-548	1.2737700348625045e-65
-544	7.13861986585755e-65
-540	3.98910684550378e-64
-536	2.2227230081394622e-63
-532	1.2349291048910312e-62
-528	6.8412073552103305e-62
-524	3.778616084879565e-61
-520	2.0806818677881157e-60
-516	1.1420994422047169e-59
-512	6.248408479370263e-59
-508	3.4067049381167e-58
-504	1.85064496538591e-57
-500	1.001501906325402e-56
-496	5.397978361463143e-56
-492	2.8971241650775043e-55
-488	1.547968766133319e-54
-484	8.232214588820229e-54
-480	4.356420013412856e-53
-476	2.293508740166844e-52
-472	1.2009594759273677e-51
-468	6.253378089858378e-51
-464	3.23714692537964e-50
-460	1.6656236406435388e-49
-456	8.516596534078635e-49
-452	4.3265409585418206e-48
-448	2.1833072173191755e-47
-444	1.094220475518888e-46
-440	5.445406900606631e-46
-436	2.6903804381735965e-45
-432	1.3194104285229533e-44
-428	6.421795491728165e-44
-424	3.1015098523166477e-43
-420	1.4861474574764896e-42
-416	7.064094673436575e-42
-412	3.330370420533172e-41
-408	1.557066194900429e-40
-404	7.218360245119945e-40
-400	3.317619568451429e-39
-396	1.5115127004794295e-38
-392	6.82551931619177e-38
-388	3.0545026728633164e-37
-384	1.3544689756610917e-36
-380	5.950653782017606e-36
-376	2.5898290102930605e-35
-372	1.116432081906361e-34
-368	4.7664229608512375e-34
-364	2.015098600060098e-33
-360	8.435056034811896e-33
-356	3.495522692939159e-32
-352	1.4338816129540128e-31
-348	5.821514347637964e-31
